# Função: x/2 - tan(2*x)
"# Intervalo: [7*pi/4 + 1e-2, 9*pi/4 - 1e-2], Precisão: 1e-10, Iterações Máximas: 200"

k,a,b,f(a),f(b),xk,f(xk),Erro Rel
40,6.894068083087822,7.058583470577035,0.6992567463228914,-46.464041420260266,6.896507235968297,0.6581983924691454,0.0003536794491788688
41,6.896507235968297,7.058583470577035,0.6581983924691454,-46.464041420260266,6.898771099432786,0.6190477738703986,0.0003281545991103786
42,6.898771099432786,7.058583470577035,0.6190477738703986,-46.464041420260266,6.900872310170805,0.5817750965283456,0.000304484801859375
43,6.900872310170805,7.058583470577035,0.5817750965283456,-46.464041420260266,6.902822588269097,0.5463436068631725,0.0002825334235891288
44,6.902822588269097,7.058583470577035,0.5463436068631725,-46.464041420260266,6.9046328045053444,0.5127105287849938,0.0002621741499513308
45,6.9046328045053444,7.058583470577035,0.5127105287849938,-46.464041420260266,6.906313042583405,0.4808279739177163,0.00024329017055854036
46,6.906313042583405,7.058583470577035,0.4808279739177163,-46.464041420260266,6.907872656707902,0.45064381266289816,0.00022577343300933249
47,6.907872656707902,7.058583470577035,0.45064381266289816,-46.464041420260266,6.909320324862005,0.4221024965138358,0.00020952395981619487
48,6.909320324862005,7.058583470577035,0.4221024965138358,-46.464041420260266,6.910664098121663,0.3951458245621533,0.00019444922232923705
49,6.910664098121663,7.058583470577035,0.3951458245621533,-46.464041420260266,6.911911446311724,0.3697136494332963,0.00018046356637376954
50,6.911911446311724,7.058583470577035,0.3697136494332963,-46.464041420260266,6.913069300284361,0.34574451990852584,0.00016748768489684311
51,6.913069300284361,7.058583470577035,0.34574451990852584,-46.464041420260266,6.914144091077295,0.3231762592305634,0.00015544813338818356
52,6.914144091077295,7.058583470577035,0.3231762592305634,-46.464041420260266,6.915141786188642,0.30194647954255666,0.0001442768842916578
53,6.915141786188642,7.058583470577035,0.30194647954255666,-46.464041420260266,6.916067923186186,0.28199303409111603,0.00013391091698789127
54,6.916067923186186,7.058583470577035,0.28199303409111603,-46.464041420260266,6.916927640851717,0.2632544097487301,0.00012429184027501152
55,6.916927640851717,7.058583470577035,0.2632544097487301,-46.464041420260266,6.917725708045194,0.24567006310477774,0.00011536554456742169
56,6.917725708045194,7.058583470577035,0.24567006310477774,-46.464041420260266,6.918466550459138,0.22918070386299297,0.00010708188130154991
57,6.918466550459138,7.058583470577035,0.22918070386299297,-46.464041420260266,6.919154275420384,0.21372852959570554,9.939436726948296e-05
58,6.919154275420384,7.058583470577035,0.21372852959570554,-46.464041420260266,6.919792694884201,0.19925741606791067,9.225991181632152e-05
59,6.919792694884201,7.058583470577035,0.19925741606791067,-46.464041420260266,6.920385346754692,0.1857130673849024,8.563856502135831e-05
60,6.920385346754692,7.058583470577035,0.1857130673849024,-46.464041420260266,6.920935514655119,0.1730431301587198,7.949328515796473e-05
61,6.920935514655119,7.058583470577035,0.1730431301587198,-46.464041420260266,6.921446246262428,0.16119727575491202,7.378972387237989e-05
